run_index,run_label,cipher,model,rounds,seed,samples_per_class,pairs_per_sample,epoch,train_loss,train_eval_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc,learning_rate
6,run6: uKNIT-BC r5 spn_gohr_style_resnet_pairset_adapter seed4,uKNIT-BC,spn_gohr_style_resnet_pairset_adapter,5,4,262144,4,1.0,0.2502895816687669,0.6933216919132974,0.5009231567382812,0.5061383387583192,0.6934275852399878,0.50018310546875,0.5001177102094516,0.0001
6,run6: uKNIT-BC r5 spn_gohr_style_resnet_pairset_adapter seed4,uKNIT-BC,spn_gohr_style_resnet_pairset_adapter,5,4,262144,4,2.0,0.25012037725173286,0.6931468398979632,0.5023460388183594,0.5035282629833091,0.6932082257699221,0.4996337890625,0.49895987508352846,0.0001
6,run6: uKNIT-BC r5 spn_gohr_style_resnet_pairset_adapter seed4,uKNIT-BC,spn_gohr_style_resnet_pairset_adapter,5,4,262144,4,3.0,0.25005846203021065,0.6932101898419205,0.50091552734375,0.5022595512418775,0.6932750873966143,0.5001068115234375,0.4976516392780468,0.0001
6,run6: uKNIT-BC r5 spn_gohr_style_resnet_pairset_adapter seed4,uKNIT-BC,spn_gohr_style_resnet_pairset_adapter,5,4,262144,4,4.0,0.2500346303022525,0.6931940889553516,0.5002002716064453,0.502790756385366,0.6932117544056382,0.5002975463867188,0.49938078853301704,0.0001
6,run6: uKNIT-BC r5 spn_gohr_style_resnet_pairset_adapter seed4,uKNIT-BC,spn_gohr_style_resnet_pairset_adapter,5,4,262144,4,5.0,0.25001950723526534,0.6932259053064627,0.5,0.5004858857137151,0.6932413901377004,0.5,0.49721911852248013,0.0001
6,run6: uKNIT-BC r5 spn_gohr_style_resnet_pairset_adapter seed4,uKNIT-BC,spn_gohr_style_resnet_pairset_adapter,5,4,262144,4,6.0,0.2500135149075504,0.6931490330462111,0.49993133544921875,0.5011138980262331,0.6931546035921201,0.499298095703125,0.4999747258843854,0.0001
6,run6: uKNIT-BC r5 spn_gohr_style_resnet_pairset_adapter seed4,uKNIT-BC,spn_gohr_style_resnet_pairset_adapter,5,4,262144,4,7.0,0.25000991321394395,0.6931484019514755,0.4999256134033203,0.4998825463335379,0.6931453175493516,0.5019683837890625,0.5015553941484541,0.0001
6,run6: uKNIT-BC r5 spn_gohr_style_resnet_pairset_adapter seed4,uKNIT-BC,spn_gohr_style_resnet_pairset_adapter,5,4,262144,4,8.0,0.25000914675365493,0.6931463435321348,0.5004081726074219,0.5009216045218636,0.693147021374898,0.5001907348632812,0.5004523452371359,0.0001
6,run6: uKNIT-BC r5 spn_gohr_style_resnet_pairset_adapter seed4,uKNIT-BC,spn_gohr_style_resnet_pairset_adapter,5,4,262144,4,9.0,0.25000661343801767,0.6931453976649209,0.5006999969482422,0.5008000881498447,0.6931442885834258,0.50067138671875,0.5012392848730087,0.0001
6,run6: uKNIT-BC r5 spn_gohr_style_resnet_pairset_adapter seed4,uKNIT-BC,spn_gohr_style_resnet_pairset_adapter,5,4,262144,4,10.0,0.2500023987104214,0.6931706642280915,0.5,0.5015925691550365,0.6931730953801889,0.5,0.4997369683114812,0.0001
